Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Project And Service Officer-HVAC,"Chandigarh, Chandigarh",,After Sales Service & Repair Department,7 Mar 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,There are no value of off roll employees. On Roll Bosses are always threatening for removing from job.,
Deputy General Manager,Mumbai,Full Time,Top Management Department,1 Jun 2022,5.0,5.0,5.0,3.0,5.0,5.0,5.0,Work culture,Monetary growth
Technician In Maintenance Dept.,Jhajjar,Full Time,Plant Maintenance Department,3 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"There is work culture, job security",Nothing
Assistant Manager,Jhajjar,,Stores & Material Management Department,1 May 2022,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5 day working,"HR policies, facilities are decreasing day by day."
Area Service Manager,Chandigarh,,After Sales Service & Repair Department,8 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company for growth,Higher management with sales dealing
IT Security Deputy Manager,Gurgaon/Gurugram,,IT Security Department,7 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good working Environment,",No WFH policy
Ac Technician,Hubli,,Refrigeration technician Department,9 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment,issues. Salary is decent but career growth is slow. There is a bond of 2 years before which you cannot resign.
Deputy Manager,Gurgaon,,Software Development Department,0 May 2022,5.0,5.0,5.0,4.0,4.0,3.0,4.0,Job Security,nothing as such
Key Accounts Manager,"Gurgaon/Gurugram, Haryana",,,5 Aug 2022,2.0,1.0,3.0,2.0,3.0,3.0,1.0,Flexible work hours,Work culture
Deputy Manager,Office,,Office Work Department,9 Apr 2022,1.0,4.0,2.0,3.0,1.0,1.0,1.0,Worst Place to Work,"Vision Less Company , incapable management."
Ecom-Officer,Gurgaon,,Enterprise & B2B Sales Department,7 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good environment and culture,Nothing
Marketing Executive,New Delhi,Full Time,,2 Mar 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company good product I am interested job location Delhi,Ponmani Grinder Karnataka Goa selse had
Senior Accounts Executive,Gurgaon/Gurugram,Full Time,Accounting & Taxation Department,9 Apr 2022,4.0,2.0,2.0,3.0,4.0,4.0,3.0,Supportive and helpful,Less competitive and no learning
Sales Officer,Bhubaneswar,Full Time,Sales Department,6 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Hello everyone.....
I am working as a sales officer in Panasonic India, there are lots of point to discuss about company but as per my personal opinion, Panasonic is a very good company which is 102+ years old, When I talk about Job security, work culture, management and company policies which is excellent in this organization and main things is every employee are very very supportive and friendly nature person....Read More",Nothing
Sales Executive,Jammu,Full Time,Sales & Marketing Department,5 Nov 2020,1.0,1.0,1.0,3.0,1.0,1.0,2.0,Very unprofessional behavior and atmosphere.,"HR should be strong,Work ethics here are the concern.Career growth is slow"
Area Sales Manager,Ahmedabad,Full Time,BD / Pre Sales Department,1 Nov 2021,5.0,5.0,3.0,2.0,2.0,2.0,3.0,Timely decision of the management is poor.Company should benchmark the competition in the market to get aggressive and deliver,Nothing
Senior Engineer Manufacturing,Jhajjhar,,Engineering & Manufacturing Department,2 May 2022,1.0,2.0,1.0,2.0,4.0,2.0,2.0,Management,Good job and well done ₹
Mobile Technician,Maleshiya,,Manufacturing Department,4 May 2022,5.0,4.0,5.0,4.0,4.0,5.0,4.0,Nathing,Life balance
Branch Logistics Incharge,Gurgaon/Gurugram,,SCM & Logistics Department,2 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Yes I likes
Senior Sales Executive,ALAMBAGH LUCKNOW,,,8 Dec 2022,5.0,5.0,4.0,5.0,3.0,5.0,3.0,I likes,I was working with Panasonic so energetic and happy with serious and Management
Area Sales Manager,"Indore, Madhya Pradesh",,,5 May 2023,4.0,3.0,2.0,5.0,2.0,3.0,3.0,Panasonic is a good company but too experiment with product lineup so by the time good product dis continues in market due to sales in down,
Sales Executive,Indore,Full Time,Consumer Electronics Department,7 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Atmosphere,Salary is decent but post growth is not there
Area Sales Manager,Kolkata,Full Time,BD / Pre Sales Department,0 Apr 2022,4.0,4.0,5.0,4.0,5.0,5.0,5.0,Company policies is very clear,Good working environment & Supporting teammates & they give good salary & incentives every month& year.
Service Center Manager,Lucknow,Full Time,Customer Service Department,3 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Secure salary & job but given any type of growth last 2 years,Work Life Balance
Senior Production Engineer,Jhajjar,Full Time,Manufacturing Operations Department,4 Apr 2022,4.0,4.0,3.0,4.0,5.0,3.0,3.0,Politics,Work culture
Assistant Manager It,Haridwar,,IT Network Department,1 May 2022,4.0,4.0,3.0,2.0,3.0,3.0,2.0,Compensation & benifits,Panasonic has great work culture.
Warehouse Coordinator,Gurgaon,,SCM & Logistics Department,5 May 2022,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Nothing,Overall good working environment
Customer Service Executive,"Ahmedabad, Gujarat",,Sales & Service Department,9 Jul 2022,4.0,2.0,5.0,3.0,5.0,4.0,2.0,Worklife balance,Nice phone hi is best
Sumsung   (working remotely),,,Painasony Department,1 Jul 2022,3.0,5.0,5.0,4.0,5.0,5.0,5.0,No,Great company
Assitant Manager,Haridwar,,IT Consulting Department,1 Jun 2022,5.0,5.0,5.0,3.0,5.0,5.0,5.0,Nothing,Great
Mis Executive,Gurgaon,,RAC Department,5 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very few Holidays,
Area Sales Manager,Raipur,Full Time,BD / Pre Sales Department,3 Jun 2022,4.0,4.0,4.0,4.0,5.0,5.0,5.0,"Work life balance, flexible working environment",Nothing
Sales Officer 1,AHMEDABAD,,Enterprise & B2B Sales Department,1 May 2022,4.0,4.0,4.0,4.0,3.0,4.0,3.0,Overall good,Good
Project Engineer,Gurgaon,,,3 Jun 2021,4.0,2.0,4.0,2.0,2.0,4.0,2.0,"Panasonic is good organization but you can not see future here, working with this big firm is a advantage for sure, but when you enter into the organization you will meet good people which makes you comfortable at first place","Work Life Balance (After Office hour you have to work because its your superiors order) even its not your mistake , you have to listen because you are at lower level , senior can use abusive language on phone call but higher management wont do anything because the victim is OFFROLL,
you work for two year still you have to struggle for to talk to higher management because you superior thinks its not worth it 
Fake Promises, Corporate politics at its cheap level, Management is in wrong hand,...Read More"
Sales Officer,Banglore,,Electronic Department,8 Apr 2022,5.0,4.0,5.0,3.0,5.0,3.0,1.0,Incentives policy,Nothing
Senior Sales Executive,Varanasi,,Enterprise & B2B Sales Department,7 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment,Process and policies
Quality OQC INSPECTOR,Gurgaon,,Quality  Department,0 Apr 2022,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Good 👍 company,Local Manpower Behavior
Quality Assurance Executive,Jhajjar,,Production & Manufacturing Department,8 Apr 2022,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Working culture,Cafeteria needs to be improved
Logistics Executive,Jhajjar,,SCM & Logistics Department,7 Apr 2022,4.0,5.0,3.0,4.0,4.0,4.0,4.0,Company policies,Nothing
Area Service Manager,Pune,,Service Delivery Department,5 May 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Worst company to work in service department,I like maintainess to interested good job
Maintainer,Sri City,,Product Management - Technology Department,8 Apr 2022,3.0,5.0,3.0,2.0,2.0,3.0,2.0,Good company process to good,
Assistant Manager Production Planning,Jajjhar,Full Time,SCM & Logistics Department,4 May 2023,3.0,3.0,2.0,4.0,4.0,3.0,3.0,Some HR Policies are good towards employees welfare.,Nothing much to learn and grow up there.
Facility Executive,Gurgaon,Full Time,Facility Management Department,4 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,nice culture,good
Sr. Executive - Hr,Bangalore,Contractual,,6 Feb 2022,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Company Policies are excellent.,No comments
Marketing Manager,Surat & Ahmedabad,Full Time,Marketing Department,2 May 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No personal life,Only 24 hours for job life which is very less..
Senior Data Science Manager   (working remotely),,,,1 Nov 2022,4.0,5.0,3.0,4.0,5.0,4.0,4.0,Wokr life balance,Old technologies
Production Operator,Gurgaon/Gurugram,,"Operations, Maintenance & Support Department",0 Mar 2022,4.0,5.0,4.0,4.0,5.0,5.0,5.0,"Work culture, management, company policy, 5s, IQC,OQC",All is good
Customer Care Officer,India,,Cco Department,9 Mar 2021,4.0,5.0,4.0,5.0,5.0,5.0,5.0,Good working environment,No
Officer,"Jhajjar, Haryana",,Engineering & Manufacturing Department,3 Apr 2023,4.0,4.0,4.0,5.0,4.0,4.0,4.0,Recognition,Located very far from city
Senior Territory Sales Manager,Thane,,,4 Dec 2022,4.0,4.0,3.0,4.0,5.0,4.0,5.0,Work policy,Focus of products
Seals Executive,Cheenai,,Marketing Department,2 May 2022,5.0,3.0,3.0,3.0,3.0,3.0,4.0,Good company no salary issues,No
Sr. Executive Procurement,Jhajjar,Full Time,Procurement & Purchase Department,2 May 2022,2.0,1.0,2.0,2.0,3.0,1.0,1.0,"Company is nice , work culture is not gud",He is a good company and good all system of safety
Assistant Engineer,Faridabad,Full Time,Production Engineering Department,0 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Saturday is running  it's not good,"Good opportunity good attitude, teamwork"
Production Senior Operator,Jhajjar Haryana,Full Time,Production Engineering Department,9 Apr 2022,4.0,3.0,4.0,3.0,4.0,5.0,4.0,No,Good work for Panasonic for customer satisfaction
Junior Engineer,Haryana,Full Time,,4 Jun 2022,4.0,4.0,5.0,4.0,5.0,4.0,5.0,No,Best company in the world
Seles Officer,Bhopal,,Enterprise & B2B Sales Department,9 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good member,Culture & work environment.
Zonal Manager,"Mumbai, Maharashtra",,,9 Nov 2022,4.0,4.0,1.0,5.0,1.0,1.0,3.0,Job insecurity,Good working culture
Manager DMS,Gurugram,,Trade Marketing Department,5 Feb 2022,4.0,3.0,3.0,3.0,4.0,4.0,4.0,Sometimes need to work on Sunday's,Nothing
Software Quality Assurance Engineer,BANGALORE,,Quality Assurance and Testing Department,3 May 2022,2.0,2.0,2.0,2.0,3.0,2.0,1.0,"career growth, innovation",Yes
Quality Inspector,Gurugrm,,Process Quality Department,0 Sep 2020,2.0,4.0,3.0,5.0,5.0,5.0,5.0,Yes,Overall Work Culture and Managment Support
Deputy Manager Customer Service,GURUGRAM,,Customer Service Department,5 Jan 2022,5.0,5.0,5.0,3.0,5.0,5.0,3.0,,
As Smart Promoter,"Bulandshahr, Uttar Pradesh",Full Time,Sales Support & Operations Department,9 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Panasonic staap and product,Roll
Deputy Manager Sales,Surat,Full Time,Retail & B2C Sales Department,3 Mar 2022,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Good culture,Lesser increment
Deputy Manager,Jhajjar,Full Time,"Operations, Maintenance & Support Department",0 Jun 2022,2.0,3.0,1.0,2.0,4.0,1.0,1.0,Many neem tree.,Everything
Area Sales Manager,Ahmedabad,Full Time,Retail & B2C Sales Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best company to work with.,Best salary
Engineering Student,Hyderabad,Full Time,,8 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work from home,"Working at Panasonic like dream come true.
Fantastic work culture"
Assistant Manager,Gurgaon/Gurugram,Full Time,Shipping Deck Department,7 Apr 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Good Work life balance, good pay n perks",Slow growth
Product Trainer,Jhajjar,Full Time,Marketing Department,9 Dec 2021,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Nothing is good in Panasonic,Very bad Culture
Senior Manager Project Management,Jhajjar,,Engineering & Manufacturing Department,2 Apr 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,It's a sales and marketing job in shop floor,All staff are good and helpful
Sse,Lucknow,,Retail & B2C Sales Department,8 Dec 2021,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Accurate material handling,
Warehouse Manager,Chennai,,Warehouse & Logistics Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Deputy General Manager Operations,Delhi NCR,Full Time,Management Department,5 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Systematic,Nothing
F.g.worker,Haridwar,Full Time,Modular/1st Department,8 Dec 2021,4.0,5.0,4.0,4.0,4.0,5.0,3.0,I think Panasonic company is a family for every worker.,I am not any work dislike of the Panasonic company.
Senior Sales Officer,Vadodara,,Corporate Training Department,3 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best Company Compony Work,Good Work GOOD STAF AND GOOD ENVIRONMENT
Sales Manager,Bengaluru/Bangalore,,,5 Dec 2021,4.0,4.0,4.0,3.0,4.0,3.0,4.0,Lots of Smart people + autonomy and great office space,Politics at office levels and filtered information
Super Sales Excutive,Vadodara,,BD / Pre Sales Department,9 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I m very happy in this job,Panasonic is good
Store And Warehouse Incharge,"Gurgaon/Gurugram, Haryana",,"Production, Manufacturing & Engineering Department",1 Aug 2023,1.0,4.0,3.0,3.0,3.0,2.0,3.0,Office politics,Japanese expertise and there teachings
Deputy Manager,Haryana,,"Operations, Maintenance & Support Department",2 Jun 2022,4.0,3.0,5.0,3.0,5.0,4.0,4.0,Slow decision making,Good MNC company & good work life balance.............
Senior Product Development Engineer,Jhajjar,,R&D Department,4 May 2022,4.0,5.0,3.0,4.0,5.0,3.0,3.0,Good one,Work life
Senior Product Marketing Manager,Gurgaon/Gurugram,,Product Management - Technology Department,3 Jul 2023,3.0,4.0,1.0,3.0,4.0,1.0,2.0,"Culture , Sycophancy",Good very support my seniors
Sales Manager,Delhi,,,1 Feb 2022,5.0,4.0,5.0,4.0,4.0,5.0,4.0,No coment my any seniors,
Asisstant Manager Manufacturing,Jhajjar,Full Time,Production / Manufacturing Department,2 Jan 2022,5.0,5.0,5.0,3.0,5.0,5.0,5.0,I feel lucky to be a part of such a great organization,Nice Place to work..Performer will get very apprecicaton & benefits..
Branch Service Manager,Chennai,Full Time,Non Voice Department,1 Jan 2022,5.0,4.0,5.0,5.0,4.0,5.0,4.0,Nothing.,Excellent organization
Branch Manager (agm),Raipur,Full Time,Retail & B2C Sales Department,5 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Non,good work environment and culture
Area Sales Officer,Jaipur,Full Time,,4 Jan 2022,3.0,4.0,3.0,4.0,4.0,4.0,4.0,there is a lot of politics and the management dosenot address our issue,Good work environment and culture.company policies are good appraisals are fair and they give good salary hike and bonus every year
Safety Executive,Jhhajhar,,Engineering Department,4 Sep 2021,4.0,4.0,4.0,4.0,5.0,5.0,5.0,There is a lot of politics and the management doesn’t address our issues. Salary is decent but career growth,Culture and empowerment
Group Head - Business HR,Gurgaon,,Hr & Admin Department,3 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,overall good culture for employees
Regional Service Coordinator,Patna,,"Operations, Maintenance & Support Department",2 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Good quality maintain  and good work environment,Nothing
Market Research Analyst,Raipur,,Customer Service Department,3 Jan 2022,4.0,4.0,4.0,3.0,3.0,4.0,3.0,I like to Teem leder job and service experience,Sales promoter and service and customer satisfaction
Sales Promoter,KANCHIPURAM,,,4 Dec 2021,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Great environment and great working place,Nothing
Sales Officer,Chandigarh,,Retail & B2C Sales Department,2 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Area Service Manager,"Mumbai, Maharashtra",Full Time,Service Delivery Department,9 Mar 2023,2.0,1.0,2.0,2.0,3.0,2.0,2.0,Nothing,No work life balance
Executive,Jhajjar,Full Time,Engineering & Manufacturing Department,5 Nov 2021,2.0,1.0,1.0,2.0,3.0,1.0,1.0,No work culture,"Yes boss culture and you survive, Good for people who wants no challenges"
Assistant Manager,Jhajjar,Full Time,Production & Manufacturing Department,3 May 2022,3.0,2.0,2.0,3.0,4.0,2.0,2.0,Nothing,Management Politics
General Manager,Gurgaon/Gurugram,Full Time,,3 Apr 2022,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Great infrastructure and ambience,Work timings
Sales Executive,New Delhi,,Sales Support & Operations Department,7 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good company,"Job not secure. Work culture ok, management system ok company policy ok"
Quality Operator,Jhajjar,,,2 Nov 2021,4.0,3.0,5.0,4.0,1.0,3.0,2.0,Not now,Overall company policies and work culture are very 👍
Officer Ehs,Dadri Toye Jhajjar,,,9 Apr 2022,5.0,5.0,4.0,5.0,4.0,4.0,5.0,VIP culture,Good work environment
Service Engineer,Chandigarh,,After Sales Service & Repair Department,3 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Complicated process,It’s great
Assistant Manager Operations,Gurgaon/Gurugram,,,9 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is just perfect,There is some Good people but there in Management Panel have egoistic person.. too much pressure and There is No Growth of Any sales executive in PANASONIC. They only used To Like Slave .. really Untrustworthy people .. I never Recommend anyone to work here..
Sales Executive,Ahmedabad,,Enterprise & B2B Sales Department,0 Aug 2021,5.0,4.0,5.0,5.0,2.0,2.0,1.0,Very poor trainer of Ahmedabad branch and egoestic person.. and here is Branch Marketing manager Alway treat like You are not valueable for Comapny.. that's it.,
Officer- Vendor Development And MRO,Gurgaon,Full Time,MRO Department,9 Feb 2022,4.0,3.0,5.0,3.0,5.0,4.0,2.0,Team cooperation,Less growth opportunities.
Electronics Engineer,Gurgaon,Full Time,Hardware Department,3 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Everything is good. Full secure job.
Atmosphere is too good",Salery growth is low
Mechanical Maintenance Engineer,Haridwar,Full Time,Mechanical Maintenance Department,1 Mar 2022,4.0,4.0,4.0,5.0,3.0,4.0,3.0,Improve your working experience is good,Timing problem
Senior Executive,Jhajjar (Gurgaon),,Accounting & Taxation Department,2 Oct 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Independent decision,good learning, supporting staff.","Everything is fine, nothing to say."
Manager,Mumbai,,SCM & Logistics Department,5 Mar 2022,5.0,4.0,5.0,4.0,4.0,3.0,2.0,Good work environment and culture. Teammates are supportive.,Nothing as such.
Warehouse Executive,Gurugram,,SCM & Logistics Department,7 Nov 2021,3.0,5.0,3.0,3.0,3.0,4.0,3.0,Good work environment and culture.,There is a lot of politics and management doesn't address our issues.
Training,Panasonic India Private Limited Industrial Plot No 1 Village Bid Dadri Jhajjar Haryana-124103; India,,Haryana Department,9 Apr 2022,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Timing and discipline,nahi No complaint
Area Sales Manager,Coimbatore,,BD / Pre Sales Department,7 Apr 2022,1.0,4.0,1.0,4.0,1.0,1.0,1.0,Remuneration,Culture and language
Branch Manager,Pune,,,9 Oct 2021,4.0,3.0,4.0,3.0,2.0,3.0,3.0,"Customer friendly, Good product quality","career growth, salary politics"
Territory Sales Manager,"Vijayawada, Andhra Pradesh",,Retail & B2C Sales Department,4 Mar 2023,5.0,4.0,4.0,4.0,1.0,4.0,4.0,It's presure to wroking,No job garrenty
Deputy Manager,Gurgaon/Gurugram,Full Time,Procurement & Purchase Department,2 May 2022,5.0,5.0,5.0,3.0,5.0,4.0,5.0,Panasonic is a great company to work.,Nothing. Its a biggest mistake of life to join and working with 3rd class culture and cheap politics. Horrible.
Branch Service Manager,India,Full Time,Non Voice Department,7 Aug 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing to like here. 0 work life balance. Poor compensation benefits and overall culture is horrible.,AC company neet irukkum
