Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Electrical Engineer,Jharkhand,,Ranchi Department,2 Mar 2019,2.0,1.0,3.0,3.0,4.0,3.0,4.0,,
,,,,,,3.0,3.0,3.0,4.0,3.0,4.0,,
,,,,,,3.0,2.0,2.0,2.0,2.0,1.0,,
,,,,,,1.0,,,,,,,
Electronics Service Engineer,Ahmedabad,Full Time,UPBG Department,2 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Personalities development Training, Good People,",Nothing
Computer Typist,New Delhi,,Computer operator Department,8 Aug 2017,3.0,3.0,3.0,3.0,4.0,4.0,3.0,I do my work honesty,More talk
Senior Executive,Coimbatore,,,8 Aug 2017,4.0,3.0,3.0,3.0,3.0,4.0,4.0,U have freedom to explore your views and ideas,Financial and personal growth
Operator,"Kalinganar,jajpur,odisha",,,8 Aug 2017,4.0,5.0,4.0,1.0,5.0,5.0,5.0,comfort place to work  with career development and safe.,"PROVIDING MORE BENEFITS TO ONE  ,WHO COMES FROM OUTSIDE THAN THE OLDER EMPLOY WHO IS IN SAME GRADE AND COMPETENCY."
Ac Technician,Chandigarh,,,8 Aug 2017,5.0,5.0,5.0,5.0,5.0,3.0,3.0,If you are trainie then this is best platform to learn.,Career growth is very poor.
Hvac Engineer,IGOB,,Construction Engineering Department,0 Mar 2022,5.0,4.0,3.0,1.0,3.0,5.0,5.0,.....,Very bad experience
Hvac Engineer,Mumbai,,Construction Engineering Department,2 Aug 2017,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,
Hvac Supervisor,,,,4 Feb 2018,4.0,5.0,4.0,5.0,5.0,4.0,4.0,,
Safety Officer,,,Safety Department,1 Sep 2017,5.0,5.0,5.0,4.0,5.0,4.0,4.0,,
Service Coordinator Off Role,Varanasi,,Service center third party  Department,0 May 2018,2.0,5.0,5.0,4.0,5.0,2.0,2.0,,
,,,,,,1.0,1.0,1.0,1.0,,,,
Site Engineer,,,Construction Engineering Department,8 Feb 2018,5.0,1.0,1.0,1.0,1.0,5.0,1.0,Nice,Nothing
Block INCHARGE (As A Assistant Manager Project ),Mandla Madhyapradesh,,project Department,1 Jun 2018,4.0,4.0,4.0,4.0,3.0,4.0,3.0,"I like to voltas ltd good experience of company in past of my work. Good co-operative , good environment, support to senior officer.",Its a systematic company
Assistant Manager,Mumbai,,Construction Engineering Department,5 Feb 2019,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Slow growth rate,"Training, Work environment"
Sr.mechanical Engineer,Dubai,,Software Development Department,2 Dec 2017,5.0,5.0,5.0,5.0,5.0,5.0,3.0,"Career growth, talk about team mates",Ethics and culture
Sales Head Distribution,Kolkata,,Upbg Department,0 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nil,Career growth
Bms Technician,UP India,,Building management tech Department,3 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Job security,Good
Excution Engineer,Jamshedpur,,Stores & Material Management Department,0 Mar 2018,4.0,3.0,4.0,3.0,4.0,3.0,2.0,like a govt job,Good
Service Supervisor,Kaithal,,,8 Aug 2017,5.0,3.0,4.0,4.0,3.0,4.0,4.0,Never,Worst experience in my life
Maintenance Engineer,Jamshedpur,,"Operations, Maintenance & Support Department",0 Oct 2019,3.0,2.0,3.0,2.0,1.0,2.0,2.0,No training bad experience,
Mechanical Engineer,Bhilwara,,,8 Aug 2017,5.0,5.0,5.0,,,,,,
Project Incharge,Jamshedpur,Full Time,,2 Aug 2018,4.0,4.0,3.0,4.0,4.0,3.0,3.0,I like in voltas. Timely salary and timely work.,Bengali politics.
Hvac Technician,Dhanbad,,"Operations, Maintenance & Support Department",8 Aug 2017,4.0,5.0,4.0,5.0,4.0,4.0,4.0,This company helps to improve the employee's career. It never delay in paying the salary. This company really tries to improve the skills of employees and also conducts a lot of training programs.  I like this company. So that I also want to re-join again and also waiting for a chance.,...
Field Engineer,"KALINGANAGAR, JAJPUR, ODISHA",,HVAC PROJECTS Department,6 Sep 2018,4.0,4.0,4.0,4.0,5.0,5.0,5.0,To Learn politics,No team work
Hvac Site Engineer,,,Engineering & Manufacturing Department,9 Sep 2017,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Volta's group is a good group.,No question
Engineer,Delhi,,Engineering Department,4 Sep 2018,1.0,5.0,5.0,1.0,3.0,1.0,1.0,Working  Culture,work place
Senior Engineer Project Sales,New Delhi,,,8 Aug 2017,4.0,1.0,1.0,1.0,5.0,4.0,5.0,"salary low ,third party employment,contract employment",New technologies can be learnt easily.
QA LAB,Rudrapur Pantnagar,,R&d Department,9 Jul 2018,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Work life balance unable to meet. Poor leave policy. Reimbursement of tour expenses procedure is difficult. Treating service engineers as slaves.,
Assistant Manager,Nashik,,Construction Engineering Department,4 Oct 2018,4.0,4.0,4.0,4.0,4.0,3.0,2.0,,
Excution Engineer,Jamshedpur,,,8 Aug 2017,3.0,4.0,3.0,4.0,4.0,4.0,4.0,,
Senior Service Engineer,Coimbatore,,Construction Engineering Department,4 Feb 2020,4.0,,,,,,,,
Ac Technician,Kerala,Full Time,Technician  Department,5 Jul 2019,4.0,4.0,4.0,3.0,5.0,5.0,4.0,"Verry nice experience in voltas, al ways cool",The company is open to innovation and readily and adopts latest technology. I love that fact that I am a part of a team that marketshe reliable high quality products i also like the employee re hire policy here
Plumbing And Fire Fighting Draughtsman,"Mumbai, Qatar",Full Time,GEC Department,3 Sep 2019,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Other,Nice
Refrigration,Indore,,Sarvice engineering  Department,8 Aug 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Nice work,Good company
Ac Technician,Kanjur Marg,,technician  Department,0 Sep 2017,2.0,5.0,5.0,3.0,5.0,5.0,5.0,It's greatand good experience for me to working Under supervision of Mr.  v Kumar project  director of Voltas DMRC PROJECT. GOOD LEARNING,Work environment
Assistant Manager Materials,Delhi NCR,,,3 Mar 2020,5.0,4.0,4.0,4.0,5.0,4.0,3.0,Nothing to dislike,
Customer Service Executive,Raipur,,Service Department,2 Apr 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Safety Supervisor,Chennai,,,1 Sep 2017,4.0,3.0,3.0,3.0,5.0,4.0,4.0,,
Working As A Secretary To VP,Mumbai,,Operations Department,8 Jul 2023,5.0,3.0,3.0,3.0,3.0,3.0,4.0,,
Sales Executive,,,,7 Sep 2019,5.0,3.0,3.0,3.0,3.0,3.0,4.0,,
Sales Manager,Mumbai,,BD / Pre Sales Department,5 Mar 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,4.0,5.0,5.0,5.0,3.0,,
,,,,,,3.0,4.0,5.0,5.0,5.0,3.0,,
,,,,,,5.0,4.0,2.0,4.0,4.0,2.0,,
,,,,,,5.0,4.0,2.0,4.0,4.0,2.0,,
Job Trainee,Pune,,,2 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working style,Work environment
SITE ENGINEER IN MEP,Bbsr,,Construction Engineering Department,4 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Great place to work,Career progression must be taken care
Zonal Head - HR Payroll  Compliance North,New Delhi,,Human Resources Department,3 Sep 2021,5.0,4.0,4.0,2.0,4.0,5.0,3.0,Good Working Experience,Lots off pressure for payment collection
Service Engineer,Chinchpokli Mumbai,,"Operations, Maintenance & Support Department",5 May 2019,4.0,5.0,5.0,4.0,5.0,5.0,4.0,I'm  Satisfied,yes.I'm already retired
Supervisor,Mumbai,,Construction Engineering Department,4 Feb 2019,5.0,3.0,4.0,3.0,4.0,4.0,3.0,Not a good job,Employee benifit like a drop
Sales Executive,,,Accounting & Taxation Department,3 Mar 2018,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Career growth,"Appraisal,politics"
Iti Electrician,Thane,,Enggerniering Department,7 Dec 2019,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Supervisor,,,"Operations, Maintenance & Support Department",7 Aug 2019,5.0,1.0,4.0,1.0,3.0,5.0,1.0,,
Electrician,Jamshedpur,,Training  Department,2 May 2018,4.0,1.0,4.0,1.0,3.0,5.0,1.0,,
Project Engineer,"Paradeep(or),lakhnadon(mp)",,,6 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,2.0,2.0,1.0,4.0,4.0,4.0,,
,,,,,,3.0,5.0,2.0,2.0,4.0,5.0,,
Sap End User,Hyderabad,,IT Consulting Department,1 Apr 2018,4.0,3.0,3.0,3.0,3.0,4.0,3.0,work environment good.job support.,temporary career
Ducting Foreman,Mumbai,,Mechanical Department,0 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Like a training center,Salary increments delayed once 4 year's
Plumbing Supervisor,Abu Dhabi,,,2 Jun 2022,4.0,3.0,4.0,3.0,3.0,3.0,3.0,Good,Management operations
Hvac Supervisor,Badlapur,,Installation Department,8 Jul 2018,3.0,2.0,3.0,2.0,4.0,3.0,3.0,It is reputed company.It has many branches across India. It provided me salary at regular interval.It provides more numbers employer for a work,My salary was quite less at that time.The company brings me more time stay there to increase my salary and promotion whereas another company offers me more  salary after my experience
Service Executive,New Delhi,,service  Department,2 May 2018,4.0,4.0,5.0,4.0,4.0,4.0,5.0,very friendly atmosphere to work,they dont convert on role position to employee who are on out of source means third party
Senior Engineering- Service Operations,Visakhapatnam,,Construction Engineering Department,5 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Except appraisal every thing is good.,Appraisals
Sr.Manager- Projetcs,AHMEDABAD,,Project Execution Department,7 Aug 2021,4.0,5.0,5.0,4.0,5.0,5.0,4.0,"Culture , management, work-life balance",Appraisal
Engineer Customer Care,Kolkata,,Construction / Manufacturing Department,2 Feb 2019,4.0,4.0,3.0,3.0,5.0,5.0,3.0,Work culture is good,Carrier growth
Safety Officer,Mumbai,,Community Health & Safety Department,1 Oct 2017,5.0,4.0,4.0,4.0,4.0,5.0,4.0,"It is very nice company, company's is culture is very nice, all staffs like as a familiar, Voltas provide very nice training for all staffs for taking for better carrier.","It is my personal problem,"
Senior Design Engineer,Kolkata,,Engineering & Manufacturing Department,6 Jun 2019,4.0,4.0,5.0,3.0,4.0,4.0,3.0,,
,,,,,,4.0,5.0,3.0,4.0,4.0,3.0,,
Sales Engineer,Ahmedabad,,,5 Mar 2018,5.0,3.0,4.0,4.0,5.0,5.0,3.0,"Training, Job security, Culture, work environment were very nice.",Salary
Hr Executive,,,,8 Nov 2019,5.0,4.0,4.0,4.0,5.0,4.0,5.0,Learning and working,Travel and politics
Assistant Manager-mechanical,Mumbai,,Construction Engineering Department,4 May 2018,5.0,4.0,4.0,4.0,5.0,4.0,5.0,Voltas is not road side company . so its work culture is good & professional company,it is good company
Accounts Manager,Visakhapatnam,,,8 Aug 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,excellent,nothing
Project Manager Mep,ABU DHABI UAE,,Construction Engineering Department,4 Jul 2019,5.0,4.0,4.0,3.0,5.0,5.0,5.0,Good company good salary good rule and regulation I am happy Voltas company,Doha qatar
Hvac Supervisor,Pune,,service  Department,8 Dec 2019,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Only for learning institute not for career growth,No best oupercunity in same company
Drivar,Doha Qatar,,Administration Department,0 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,
Service Engineer,Aaguch,,"Operations, Maintenance & Support Department",1 Mar 2018,5.0,5.0,5.0,3.0,3.0,4.0,5.0,,
Hvac Site Engineer,KALINGANAGAR,,Construction Engineering Department,1 Dec 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Bms Engineer,New Delhi,,Construction Engineering Department,3 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,3.0,4.0,3.0,3.0,4.0,,
,,,,,,3.0,4.0,3.0,3.0,4.0,3.0,,
,,,,,,2.0,5.0,3.0,1.0,4.0,,,
Site Engineer,Mumbai,Full Time,,1 Sep 2017,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Overall its good to work their,Never
Hvac Project Engineer,Kolkata,Intern,,7 Aug 2018,5.0,5.0,5.0,3.0,4.0,4.0,3.0,Work culture and environment.,Non payrole job.
Electrical/mep Engineer,Gurgaon,,,0 Dec 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,bad,bad
Project Engineer,Chennai,,Construction Engineering Department,1 Jun 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,very good experiance,no comments
Asst Manager Electrical (C License Holder),,,,7 Dec 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Ac tacnicion,Service
Internship Trainee,Mumbai,,,8 Mar 2018,4.0,4.0,5.0,3.0,4.0,4.0,3.0,Terrific company to work with liberty to do good for company within its frame work.,None wonderful experiences to work with Voltas a Tata Enterprise.
Technician,,,,9 Sep 2018,4.0,4.0,5.0,3.0,4.0,4.0,3.0,Good company compatative .,no problem
East Delhi 110093,Delhi NCR,,Gk service  Department,2 Jun 2022,3.0,2.0,4.0,2.0,4.0,2.0,4.0,,
Asst. Manager Administration,Head Office Thane Works Overseas At Dubai Abu Dhabi,,,8 Apr 2018,5.0,5.0,5.0,3.0,4.0,4.0,4.0,,
CSD DRAUGHTSMAN,Qatar,,mep department Department,9 Mar 2019,5.0,4.0,5.0,3.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,,,,
Computer Operator And Computer Engineer,Malout,Full Time,Banking Operations Department,7 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good experience to work with Voltas,Nothing
Design And Estimation - Assitant Manager,Thane,Full Time,Design Department,2 Apr 2022,4.0,3.0,4.0,4.0,4.0,4.0,3.0,Job Security and Part of Tata group,Growth Opportunity ..
Electrician,Jamshedpur,,Electricain  Department,5 Sep 2018,3.0,5.0,4.0,5.0,5.0,5.0,5.0,Best career is job for voltas,I am like him this job
Senior Plumbing Supervisor,Qatar,,Construction Engineering Department,8 Aug 2018,5.0,4.0,5.0,1.0,3.0,4.0,3.0,Salary on time HR policy is very good .,I dislike sum site staf is poor quality of behavior.
All India Service Head,,,Construction / Manufacturing Department,2 Oct 2019,4.0,4.0,4.0,3.0,3.0,4.0,4.0,Yes it was Good experience working with VOLTAS,Employee friendly
Sr Safety Officer,Mumbai,,,3 Aug 2018,5.0,4.0,4.0,3.0,3.0,4.0,4.0,Nothing as such,Job Security
Regional Customer Service Manager,Kolkata,,Operations Department,3 Aug 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Timing,Nothing
Manager - Marketing ( Region - East ),Kolkata,,Marketing  Department,2 Oct 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,No Salary Increment,
Plumbing & Fire Fighting Draughtsman.,Qatar,,,1 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Customer Care,Chandigarh,,Voice / Blended Department,3 Feb 2020,1.0,5.0,4.0,3.0,5.0,5.0,4.0,,
,,,,,,3.0,5.0,4.0,5.0,4.0,5.0,,
,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
Assistant Operator,Delhi,Full Time,Ac plant Department,5 Jun 2021,1.0,2.0,5.0,5.0,4.0,3.0,3.0,Am a assistant operator in Ac plant,Its a worst company to work do not think that you will retire there it self work for 2 or 3 years
MANAGER -PPIC,Hyderabad,Full Time,DPG Department,5 May 2018,3.0,2.0,3.0,2.0,2.0,2.0,2.0,No respect from the Senior Manager levels and Heavy politics who is having God father only survive in this Company not a talent,Best empoy n best job work but sallrey very low
Mantance,Jamshedpur,,Jamshedpur Department,1 Nov 2017,3.0,4.0,3.0,2.0,1.0,2.0,3.0,Sallrey are very low,Good company policy. Working environment
Project Manager,Dubai,,Construction Engineering Department,6 Apr 2021,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Strict policy of retirement age,Hard working and mechink work
Skilled,New Delhi,,Central road risarch  Department,4 Jun 2019,5.0,4.0,5.0,3.0,4.0,4.0,3.0,Hindi,Culture and Values
Manager-materials,Mumbai,,Procurement & Purchase Department,7 May 2018,4.0,5.0,4.0,4.0,5.0,5.0,5.0,Nothing,Office Location and Atmosphere
SUPERVISOR DRAUGHTSMAN,Thane,,"BFSI, Investments & Trading Department",0 Feb 2023,4.0,4.0,4.0,4.0,3.0,4.0,3.0,Lunches,Less corporate political and personal issues if left then its become best company in the world
Hvac Operator,,,Front Office & Guest Services Department,9 Nov 2019,5.0,5.0,4.0,5.0,4.0,5.0,4.0,That company given me strength how to Handel work in pressure and Great experience competitor Analysis.,Work culture and helpful environment.
Retail Sales Officer,Thane,,Retail & B2C Sales Department,0 May 2018,4.0,5.0,4.0,5.0,4.0,5.0,4.0,Only HR.,
Project Engineer,Kolkata,,,3 Apr 2019,5.0,4.0,4.0,3.0,3.0,4.0,2.0,,
,,,,,,4.0,5.0,5.0,5.0,5.0,5.0,,
Supervisor Plumbing Draughtsman,Mumbai,,Engineering & Manufacturing Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,TATA Group of Companies Very Good For Work,Nothing
Electrical Design Engineer,Thane,,,8 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not a part of Tata company now,Nothing
Air Condition Technician,,,,9 May 2018,5.0,3.0,5.0,3.0,5.0,2.0,5.0,Nice company to start and learn. You will get good exposure.,Low salary
Commercial Incharge,Jamshedpur,,,0 Mar 2018,4.0,5.0,3.0,3.0,3.0,4.0,4.0,all the colleagues were too much supportive and environment was too good,food quality in canteen should be improved.
Material Officer,Chinchpokli,,Procurement & Purchase Department,9 Mar 2019,4.0,4.0,5.0,3.0,4.0,4.0,5.0,A beautiful place and organization to work.,Nothing
Senior Manager -Electrical (Projects),Kolkata,,Project Department,4 Feb 2019,5.0,5.0,4.0,5.0,4.0,5.0,5.0,Excellent work ethics,Politics
Maintanance Engg Of Hvac System,,,,8 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"All my team members are really superb, salary increment not much satisfied, can able to learn more","Career growth, increment and incentive not satisfied"
Senior Sales Engineer,Thane,,,5 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,
Secretary,Coimbatore,,,1 Apr 2020,4.0,5.0,5.0,3.0,4.0,3.0,4.0,,
Qa Qc Engineer (mechanical),Abu Dhabi,,,0 Dec 2018,4.0,4.0,3.0,4.0,5.0,4.0,3.0,,
,,,,,,3.0,3.0,3.0,3.0,4.0,3.0,,
,,,,,,3.0,3.0,3.0,3.0,,,,
Hvac Project Engineer,UAE,,MECHANICAL Department,1 Oct 2018,5.0,4.0,5.0,4.0,4.0,4.0,4.0,"YES IF I GET CHANCE,",RECEIVING CALL IN LATE NIGHT
My Name Is Mateen Shaikh.im Working 4 Years In India In Voltas Pune .2 Years Working In Saudi Arabia,Cooltech Service Pune,,Ac technician Department,0 Oct 2018,5.0,1.0,4.0,3.0,1.0,2.0,1.0,I love my work,Work culture
Site Engineer,,,Pharmaceutical & Biotechnology Department,6 Nov 2018,5.0,1.0,4.0,3.0,1.0,2.0,1.0,good,nothing
Service Engineer,Barbil,,"Operations, Maintenance & Support Department",9 Sep 2020,5.0,5.0,5.0,4.0,4.0,4.0,4.0,"Companies work culture, Ethics, Employee engagement,  Employee facility etc.",Growth opportunity is limited. offering average & low salary package. Not much scope of skill development.
Refri,,,"Operations, Maintenance & Support Department",7 Mar 2018,5.0,5.0,4.0,4.0,5.0,5.0,4.0,I was part of Voltas Family and may again be part of family,Nothing Special
Administration Executive,Abu Dhabi,,Administration Department,4 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I have very disappointed working with the company no growth, bosses are subordinate fear, they won't let's you grow and wrong presentation to management people like CEO and MD","Absolutely worst culture, they don't let you grow at all"
Hvac Engineer,Thane,,EMD-IOBG-GEC Department,1 Jan 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,work culture is good,nothing
Quantity Surveyor,Dubai,,Software Development Department,1 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
.manager R & D,Uttarakhand,,Engineering & Manufacturing Department,9 Apr 2021,1.0,4.0,3.0,3.0,4.0,5.0,3.0,,
Draughtsman Coordinator,DUBAI,,,2 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Rso,,,,1 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I Love This Job,Work Culture
Area Manager,Lucknow,,Construction Engineering Department,1 Feb 2019,5.0,4.0,5.0,2.0,5.0,5.0,3.0,Wages,yes like
Sr.hvac Supervisor,Qatar,,Construction Engineering Department,4 Sep 2018,4.0,3.0,5.0,5.0,4.0,4.0,4.0,yes,"I like voltas working.
I want to work in voltas"
Draughtsman Mechanical,Thane,,Engineering & Manufacturing Department,2 Oct 2018,4.0,2.0,5.0,5.0,4.0,4.0,4.0,No,"team work, like a family.... cultured, motivational, inspiring, systemized, proper rules and regulations for all.  Equal opportunity for women, safe working envoironment,"
Executive Secretary,Dubai,,Procurement Department,0 Sep 2017,4.0,4.0,4.0,3.0,5.0,5.0,4.0,There is nothing that is disliked,"There is nothing I dont like.. .Every field every areas of work is so good.
All departments are so well organized."
Planing Engg.,,,,9 Apr 2018,4.0,4.0,4.0,4.0,5.0,4.0,5.0,NIL,"Freedom to experiment on machine, Seniors always ready to share knowledge, Discussing technical issues at  the end of the shift. support and believe of managers on employee, Parties to remove stress."
Ex. Secretary,Dubai,,,0 Apr 2021,5.0,4.0,4.0,4.0,5.0,4.0,5.0,Growth is too slow.,"Growth professionally, tax free"
Assistant Service Engineer,Mumbai,,,6 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Politics to simplify my draft 1000 characters.,Yes i good and beast
Design Engineer,Site Office,,Engineering & Manufacturing Department,3 Jul 2022,3.0,3.0,3.0,3.0,5.0,4.0,3.0,,
Plumbing Draughtsman,,,,5 Mar 2018,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Assistant Executive - SAP,Chinchpokli,,Service Department,9 Aug 2018,3.0,4.0,3.0,2.0,4.0,4.0,2.0,Tata brand name,Very bad company.  No professionalism.
Area Manager   Operation And Maintenance,,,,3 Feb 2019,5.0,5.0,5.0,4.0,4.0,4.0,4.0,The management from top level to bottom level was good. And company policy play a major role and the Hyderabad voltas management had implemented it very well. ....,I didn't not found anything which is to dislike because I got the good response from everyone. ...
Safety Manager,Abudhabi,,,7 Dec 2018,1.0,5.0,5.0,4.0,4.0,4.0,4.0,Nothing much,Leadership issue & Business focus at top level
Safety Officer,Hyderabad,,Project  Department,9 Mar 2018,5.0,1.0,1.0,2.0,1.0,1.0,1.0,Voltas limited is vary good company,Good working atmosphere
Hvac Design Engineer,,,Engineering & Manufacturing Department,5 May 2019,5.0,4.0,5.0,5.0,4.0,5.0,5.0,Carreer growth,Good but too much internal politics....
Project Manager,Mumbai,,Construction Engineering Department,7 Dec 2018,2.0,4.0,4.0,4.0,5.0,4.0,5.0,"Job security, bad work invorment",
Data Entry Operator Cum Store Keeper,Qatar,,Store Department,3 Apr 2021,5.0,4.0,4.0,4.0,5.0,4.0,5.0,,
Supervisor Hvac,Qatar,,Construction Engineering Department,5 Nov 2019,5.0,3.0,2.0,3.0,2.0,3.0,2.0,,
Hvac Technician,Pune,,"Operations, Maintenance & Support Department",1 Mar 2019,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
